id	type	chain_id	timestamp	block_number	transaction_type	transaction_address	token_addresses	symbols	wallets	wallets_categories	amounts	amount_stable	amount_native	prices_stable	prices_native	pool_address	direction	lp_token_address	wallet_balances	reserves	sender	to	amounts_native	amounts_stable	from_address	lp_token_dict	network	to_address
0x988fc07f49e5d1fa87458081a60665e35d404afd8f9ca74c96f7ae8e07ef4dc5-248	erc20	137	1682411826	41933677	transfer	0x988fc07f49e5d1fa87458081a60665e35d404afd8f9ca74c96f7ae8e07ef4dc5	0x187ae45f2d361cbce37c6a8622119c91148f261b	POLX	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	8478.309644	1.286556712	None	0.0001517468418	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	1.286556712	0xdb6f1920a889355780af7570773609bd8cb1f498	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xfea039f02d887806343cfc39f834ebb928a56b52cc98331d3698a6469c83f03d-236	erc20	1	1682410451	17122020	transfer	0xfea039f02d887806343cfc39f834ebb928a56b52cc98331d3698a6469c83f03d	0xb4615aad766f6de3c55330099e907ff7f13f1582	ONIGI	0x22f9dcf4647084d6c31b2765f6910cd85c178c18', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	260.6545144	1.293860526	None	0.004963890724	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x22f9dcf4647084d6c31b2765f6910cd85c178c18'}	None			None	None	None	1.293860526	0x22f9dcf4647084d6c31b2765f6910cd85c178c18	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xb1cd08169cf44f8779f6a7100d1a2217c8e13cade97c80b85edbcfa063c653c9-2	erc20	42161	1682409667	84080499	transfer	0xb1cd08169cf44f8779f6a7100d1a2217c8e13cade97c80b85edbcfa063c653c9	0xff970a61a04b1ca14834a43f5de4533ebddb5cc8	USDC	0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.006497	0.006497	None	1	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d'}	None			None	None	None	0.006497	0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x5bc6b3e710db0692228c8ae3f27ade4c250965c72d9630b598df87cadec9f855-3	erc20	42161	1682405317	84063067	transfer	0x5bc6b3e710db0692228c8ae3f27ade4c250965c72d9630b598df87cadec9f855	0x91f26a2a9495b94cc32d4f9ba6174b218d315dc8	FEET	0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	75170080.79	0.001766023945	None	2.35E-11	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d'}	None			None	None	None	0.001766023945	0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x03fe5d297eb1743e76d004269b4935205fd260ff8f943e484f70e882b7489dc1-11	erc20	42161	1682405146	84062396	transfer	0x03fe5d297eb1743e76d004269b4935205fd260ff8f943e484f70e882b7489dc1	0xff970a61a04b1ca14834a43f5de4533ebddb5cc8	USDC	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.63	0.63	None	1	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.63	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xd8d91f70ff7b72d6225e65afb578cd099d31219e8a470aa3b56ad2d19935a537-1	erc20	43114	1682400831	29191430	transfer	0xd8d91f70ff7b72d6225e65afb578cd099d31219e8a470aa3b56ad2d19935a537	0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e	USDC	0xf01ef4051130cc8871fa0c17024a6d62e379e856', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.034394	0.034394	None	1	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xf01ef4051130cc8871fa0c17024a6d62e379e856'}	None			None	None	None	0.034394	0xf01ef4051130cc8871fa0c17024a6d62e379e856	None	avalanche	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x733e62efc649901e02fe6b93bc05d63ff643a8b3e0960e8019ba6a903b59c919-105	erc20	1	1682399423	17121112	transfer	0x733e62efc649901e02fe6b93bc05d63ff643a8b3e0960e8019ba6a903b59c919	0x7bec9861d7394e021375ec48d8124cc7a8ed5071	SENSEI	0x22f9dcf4647084d6c31b2765f6910cd85c178c18', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	1272.352046	0.2865880379	None	0.0002252427218	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x22f9dcf4647084d6c31b2765f6910cd85c178c18'}	None			None	None	None	0.2865880379	0x22f9dcf4647084d6c31b2765f6910cd85c178c18	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x18b5c4a6e9e475b30e4cfdd5b9e6758ed0a915f649d12cc611d1bf575020e516-53	erc20	56	1682387756	27644100	transfer	0x18b5c4a6e9e475b30e4cfdd5b9e6758ed0a915f649d12cc611d1bf575020e516	0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e	bXEN	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	128098.4663	296.5864033	None	0.002315300189	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	296.5864033	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xf33f4e93672f2e20b1a2a5f08a889f7ef2ee483cb9d2c99449a06fbad3501853-71	erc20	1	1682362967	17118096	transfer	0xf33f4e93672f2e20b1a2a5f08a889f7ef2ee483cb9d2c99449a06fbad3501853	0xd03528a3d71a484aebee674dba822ad3e57cb312	SHITCOIN	0x1136b25047e142fa3018184793aec68fbb173ce4', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	42000000	0.05898480832	None	1.40E-09	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x1136b25047e142fa3018184793aec68fbb173ce4'}	None			None	None	None	0.05898480832	0x1136b25047e142fa3018184793aec68fbb173ce4	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xb224bb4183ecfe8dd9780b29503cdcef66e1e6bfab43b7c77f76d4db0ccc74df-257	erc20	137	1682358844	41910186	transfer	0xb224bb4183ecfe8dd9780b29503cdcef66e1e6bfab43b7c77f76d4db0ccc74df	0x346404079b3792a6c548b072b9c4dddfb92948d5	IUX	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	34.85273249	1.00076857	None	0.02871420683	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	1.00076857	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x2addaddb1941ae620722a1668e66d3314977ab0ed599e4f2eb71f8acdd7c81ea-293	erc20	56	1682358827	27634506	transfer	0x2addaddb1941ae620722a1668e66d3314977ab0ed599e4f2eb71f8acdd7c81ea	0x55d398326f99059ff775485246999027b3197955	USDT	0x14831f12fccc86c4f3dae41c769593df766e4353', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.009481256047	0.009482815172	None	1.000164443	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x14831f12fccc86c4f3dae41c769593df766e4353'}	None			None	None	None	0.009482815172	0x14831f12fccc86c4f3dae41c769593df766e4353	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x009bad6060c0fa5608de6e5fdc1c67013714a5def0f0ed2c9508121085837117-510	erc20	137	1682356448	41909106	transfer	0x009bad6060c0fa5608de6e5fdc1c67013714a5def0f0ed2c9508121085837117	0xe8d17b127ba8b9899a160d9a07b69bca8e08bfc6	NSDX	0xb97cd69145e5a9357b2acd6af6c5076380f17afb', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.02742991224	0.01117595701	None	0.407436849	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xb97cd69145e5a9357b2acd6af6c5076380f17afb'}	None			None	None	None	0.01117595701	0xb97cd69145e5a9357b2acd6af6c5076380f17afb	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xbefa1d9d1582f042449ad3c4c63f4a1eb803baac1cbd1b9ee33c36379ae40237-16	erc20	42161	1682352508	83855879	transfer	0xbefa1d9d1582f042449ad3c4c63f4a1eb803baac1cbd1b9ee33c36379ae40237	0xff970a61a04b1ca14834a43f5de4533ebddb5cc8	USDC	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	1.150023	1.150023	None	1	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	1.150023	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x22af350260bdc43a4bd6e2b76f011c3707c509ac8b179a9575640a6a3938a43c-234	erc20	56	1682351590	27632097	transfer	0x22af350260bdc43a4bd6e2b76f011c3707c509ac8b179a9575640a6a3938a43c	0x6679eb24f59dfe111864aec72b443d1da666b360	ARV	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	2460.587658	0.1603349217	None	6.52E-05	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	0.1603349217	0xdb6f1920a889355780af7570773609bd8cb1f498	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xd4e36c48344e5ff768078d2c6c8e9d690ec4ec71d215e639a04495e161f704be-238	erc20	56	1682346139	27630285	transfer	0xd4e36c48344e5ff768078d2c6c8e9d690ec4ec71d215e639a04495e161f704be	0x55d398326f99059ff775485246999027b3197955	USDT	0x14831f12fccc86c4f3dae41c769593df766e4353', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.1431153241	0.1435029471	None	1.002708466	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x14831f12fccc86c4f3dae41c769593df766e4353'}	None			None	None	None	0.1435029471	0x14831f12fccc86c4f3dae41c769593df766e4353	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xfa41c73088911236dfdc47ee60de956592fc1c4478a3f80ebeae603776ca84b2-208	erc20	56	1682342366	27629029	transfer	0xfa41c73088911236dfdc47ee60de956592fc1c4478a3f80ebeae603776ca84b2	0x5b1f874d0b0c5ee17a495cbb70ab8bf64107a3bd	BNX	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.2482176655	0.1601127483	None	0.645049771	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	0.1601127483	0xdb6f1920a889355780af7570773609bd8cb1f498	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x9e4f1fdee8585215d57569c4febc4227dd22157dfc13017c620f9b6e76554f78-486	erc20	56	1682342180	27628967	transfer	0x9e4f1fdee8585215d57569c4febc4227dd22157dfc13017c620f9b6e76554f78	0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82	Cake	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.02327853893	0.06928385943	None	2.976297595	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	0.06928385943	0xdb6f1920a889355780af7570773609bd8cb1f498	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x6575c6ab1b4a888e01ad111a766b982d7d7b5a11c8bd7dcff2c14aba61fcf61e-636	erc20	56	1682340492	27628405	transfer	0x6575c6ab1b4a888e01ad111a766b982d7d7b5a11c8bd7dcff2c14aba61fcf61e	0xe9e7cea3dedca5984780bafc599bd69add087d56	BUSD	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	1.906189306	1.905092602	None	0.9994246613	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	1.905092602	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xa04634b9d685c2215a1e3029df3d023328a65add9539694d89dfb7183e20f90b-191	erc20	56	1682337904	27627543	transfer	0xa04634b9d685c2215a1e3029df3d023328a65add9539694d89dfb7183e20f90b	0x9400aa8eb5126d20cde45c7822836bfb70f19878	DRF	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	91.08348407	0.07948853625	None	0.0008726997772	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	0.07948853625	0xdb6f1920a889355780af7570773609bd8cb1f498	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x1a7a8335b3a8b2f62a90a3da023eef54b7a082f4a2f65c14b1f7d635ef741903-430	erc20	56	1682337715	27627480	transfer	0x1a7a8335b3a8b2f62a90a3da023eef54b7a082f4a2f65c14b1f7d635ef741903	0x566f47bf6e0fd69cd97da548573a6127c18ce1c0	META	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	242070687.8	0.07999564088	None	3.30E-10	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	0.07999564088	0xdb6f1920a889355780af7570773609bd8cb1f498	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x301daa00752c3615388da490292ef91d7a5c47476534135c21e0544d0575c1a1-299	erc20	56	1682334357	27626362	transfer	0x301daa00752c3615388da490292ef91d7a5c47476534135c21e0544d0575c1a1	0xe9e7cea3dedca5984780bafc599bd69add087d56	BUSD	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.1141607547	0.1141218653	None	0.9996593448	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.1141218653	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x9bf291ed0769bef51729b9e21f655e64deecb9e682fefdf399daeb23b5e9d9cc-8	erc20	42161	1682333690	83780092	transfer	0x9bf291ed0769bef51729b9e21f655e64deecb9e682fefdf399daeb23b5e9d9cc	0x912ce59144191c1204e64559fe8253a0e49e6548	ARB	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.03499339801	0.04568411399	None	1.305506655	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.04568411399	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x635be27c00d7a994ea91ef45ea597389cdd8fc1958df9351808eeb666dc345fe-320	erc20	56	1682333017	27625915	transfer	0x635be27c00d7a994ea91ef45ea597389cdd8fc1958df9351808eeb666dc345fe	0x5b1f874d0b0c5ee17a495cbb70ab8bf64107a3bd	BNX	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.2155303925	0.1373853013	None	0.6374289013	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	0.1373853013	0xdb6f1920a889355780af7570773609bd8cb1f498	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xee1be556eea87fe43c49b08cbc8d778cedd98e2656cb75d7f21546fae36d153b-219	erc20	137	1682330159	41897641	transfer	0xee1be556eea87fe43c49b08cbc8d778cedd98e2656cb75d7f21546fae36d153b	0x2791bca1f2de4661ed88a30c99a7a9449aa84174	USDC	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.587961	0.587961	None	1	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.587961	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xe36556659b1bf6551431bc6f0cb0022441cfd29081694a8e150573c993a6e35c-315	erc20	137	1682325793	41895829	transfer	0xe36556659b1bf6551431bc6f0cb0022441cfd29081694a8e150573c993a6e35c	0xc2132d05d31c914a87c6611c10748aeb04b58e8f	USDT	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.593392	0.5930204188	None	0.9993738014	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.5930204188	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xf9f7bd7f420549546cfef5dc281a95f465245dcfbbbc55f7383613fc41b894e4-219	erc20	56	1682322000	27622248	transfer	0xf9f7bd7f420549546cfef5dc281a95f465245dcfbbbc55f7383613fc41b894e4	0x9776191f4ebbba7f358c1663bf82c0a0906c77fa	PHX	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	446.2609069	0.03188901542	None	7.15E-05	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	0.03188901542	0xdb6f1920a889355780af7570773609bd8cb1f498	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x44f8a0b339e62f9b8447204631b962d622e69af45ce91770f6033c612b4316c8-58	erc20	1	1682314835	17114130	transfer	0x44f8a0b339e62f9b8447204631b962d622e69af45ce91770f6033c612b4316c8	0xe6596405c65e95313508c2e66bdc3dee3351328a	SEC	0x22f9dcf4647084d6c31b2765f6910cd85c178c18', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	4474154.001	11.25059325	None	2.51E-06	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x22f9dcf4647084d6c31b2765f6910cd85c178c18'}	None			None	None	None	11.25059325	0x22f9dcf4647084d6c31b2765f6910cd85c178c18	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xecd40ca1e5d454148c84a4f9f60a60874e9781116e52c52936636fda74e507b8-413	erc20	56	1682314156	27619637	transfer	0xecd40ca1e5d454148c84a4f9f60a60874e9781116e52c52936636fda74e507b8	0x45808ce43eb2d7685ff0242631f0feb6f3d8701a	EKTA v2	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	4.438522627	0.1671821267	None	0.03766616523	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.1671821267	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xac9fdce3220daac2aa6c3c7a91e9fc162f9cd8cdde0650b28cce37560c7c36c9-262	erc20	1	1682313311	17114004	transfer	0xac9fdce3220daac2aa6c3c7a91e9fc162f9cd8cdde0650b28cce37560c7c36c9	0x62796c03e2b9eeee7591a28d796a4e67ca7d4652	GOKU	0x22f9dcf4647084d6c31b2765f6910cd85c178c18', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	1.083796814	0.0991119143	None	0.09144879651	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x22f9dcf4647084d6c31b2765f6910cd85c178c18'}	None			None	None	None	0.0991119143	0x22f9dcf4647084d6c31b2765f6910cd85c178c18	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xe9bb0f9afe25d4f612aeadcb4f379402ca4dafb2a37ab6413633ff578e20443e-326	erc20	1	1682313179	17113993	transfer	0xe9bb0f9afe25d4f612aeadcb4f379402ca4dafb2a37ab6413633ff578e20443e	0x706c4a50f4865db2149dfbd3c0e0321fdd77a1e7	PEPEP	0x22f9dcf4647084d6c31b2765f6910cd85c178c18', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	25.70209383	0.9032213379	None	0.03514193606	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x22f9dcf4647084d6c31b2765f6910cd85c178c18'}	None			None	None	None	0.9032213379	0x22f9dcf4647084d6c31b2765f6910cd85c178c18	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x8df0faca2e5f8e78d66309f851b46ccbb0bb8afa7a2e0891cb9d509582bf7c71-16	erc20	1	1682307887	17113555	transfer	0x8df0faca2e5f8e78d66309f851b46ccbb0bb8afa7a2e0891cb9d509582bf7c71	0x132ec74194e46d0dc5e4b3c27fc1ef9cc004ed16	GAINZ	0x22f9dcf4647084d6c31b2765f6910cd85c178c18', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	9718698.39	2.6294336	None	2.71E-07	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x22f9dcf4647084d6c31b2765f6910cd85c178c18'}	None			None	None	None	2.6294336	0x22f9dcf4647084d6c31b2765f6910cd85c178c18	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x4e37dd98021b24cb2498ec92493f428afc72974036276e2a560715b599f5f6ad-6	erc20	42161	1682307680	83676843	transfer	0x4e37dd98021b24cb2498ec92493f428afc72974036276e2a560715b599f5f6ad	0xf629a6a6f052426972187437b8748173c3d91770	AiPig	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	1124243261	0.1140768355	None	1.01E-10	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.1140768355	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x53c79dc235d429e20cc8f3d9bcd07518b7d95a4421683864a2b4d34750e601b1-223	erc20	56	1682304660	27616474	transfer	0x53c79dc235d429e20cc8f3d9bcd07518b7d95a4421683864a2b4d34750e601b1	0x55d398326f99059ff775485246999027b3197955	USDT	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.5298592749	0.5301988996	None	1.000640971	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	0.5301988996	0xdb6f1920a889355780af7570773609bd8cb1f498	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x10343108d7eec7c9407eaae105e7cf9fd88ccd88b6701f855797b4ad0e35e785-213	erc20	56	1682302151	27615642	transfer	0x10343108d7eec7c9407eaae105e7cf9fd88ccd88b6701f855797b4ad0e35e785	0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e	bXEN	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	87341.96628	202.2228711	None	0.002315300189	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	202.2228711	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x5801f20f573c9ea295f81437c731c2eb33c66279b0d94b356734656e85044dfa-21	erc20	42161	1682301279	83651793	transfer	0x5801f20f573c9ea295f81437c731c2eb33c66279b0d94b356734656e85044dfa	0x640278bada847b7ce71bb22f20517a009a049640	NGT	0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.0865035	0.001373877982	None	0.01588233981	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d'}	None			None	None	None	0.001373877982	0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xb334af51fb38500f355eaf3e889a276a060060406cdbc852689597f001ffc52f-462	erc20	56	1682300055	27614945	transfer	0xb334af51fb38500f355eaf3e889a276a060060406cdbc852689597f001ffc52f	0x55d398326f99059ff775485246999027b3197955	USDT	0xdb6f1920a889355780af7570773609bd8cb1f498', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	2.55358135	2.547273934	None	0.9975299726	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xdb6f1920a889355780af7570773609bd8cb1f498'}	None			None	None	None	2.547273934	0xdb6f1920a889355780af7570773609bd8cb1f498	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
